"","GSM5033982","GSM5033975","GSM5033946","GSM5033948","GSM5033951","GSM5033952","GSM5033953","GSM5033955","GSM5033958","GSM5033960","GSM5033962","GSM5033964","GSM5033966","GSM5033969","GSM5033972","GSM5033976","GSM5033978","GSM5033981","GSM5033985","GSM5033987","GSM5033989","GSM5033991","GSM5033993","GSM5033998","GSM5034001","GSM5034004","GSM5034007","GSM5034008","GSM5034010","GSM5034011","GSM5034012","GSM5034013","GSM5034015","GSM5034017","GSM5034019"
"PRG3",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.55563296039896,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.64830803544217,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.70148266060141
"SMG1",11.8914470706479,12.4290173763732,11.422366111252,11.2596357248697,10.958536733688,10.5011977549477,11.4458990545762,12.6840697009744,12.731474960005,9.43874706968132,13.4536202862129,12.052436596981,11.9065893191859,10.8668980522355,12.0653501305224,12.9170979317538,10.7656596860698,12.1579886843596,11.5320233194788,11.8546019869331,12.8031825776012,11.0237285496209,10.2909903568924,12.180508335449,13.1080627905837,11.8907962251217,10.3106427165575,11.3470857525582,11.3556427057595,11.930635669615,12.141404293412,11.2146912504093,10.9970037053703,12.5021381025487,9.94606178128563
"C8A",-9.96578428466209,0.529766418957101,-1.07505682929334,1.14137827922113,-9.96578428466209,0.495079806336713,-9.96578428466209,-9.96578428466209,-9.96578428466209,2.1738719040859,-9.96578428466209,-3.23877482560279,-9.96578428466209,3.10189840927758,1.96999910439433,-9.96578428466209,-0.805566871647806,4.25284975517953,-1.12276203447052,-9.96578428466209,-2.21601494454886,0.412690711451351,1.54306483127822,-9.96578428466209,1.49662477543231,-9.96578428466209,2.02578116351793,2.14479223333263,0.0148159213180821,-9.96578428466209,-1.57203446969102,-3.658756116698,-9.96578428466209,-2.46772910877613,-1.29807152014206
"PRAMEF15",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"TRIM63",1.11151048767691,-9.96578428466209,-9.96578428466209,-1.44157939685789,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.03327301549526,-1.38291273162091,-9.96578428466209,0.29177612064963,-0.303795735068348,-0.0214519713265856,-9.96578428466209,-9.96578428466209,0.828886699685489,1.02835278767441,-0.487717767118752,-9.96578428466209,-9.96578428466209,2.36997868379362,-0.234604417197302,-0.13235984224691,-0.739779544114904,-0.825801059491637,0.832327266774117,1.12921392047987,-9.96578428466209,0.214948628293568,-9.96578428466209,-0.868366920817596,1.1820864989467,-9.96578428466209,1.18317386059915
"NLRP14",1.41115890416437,-0.377116447095738,-1.39709049641023,0.312904976393589,0.129184850807879,-2.36560588906188,-2.69539384973945,-0.665722910489329,-0.409901427309306,-2.82083764465367,0.844583990412175,-1.33457178299784,-1.33129278157882,0.0534606188750112,-2.10538862778366,0.772946687214538,-0.848178849193783,0.798212585604814,-0.553499033936501,0.207783168535775,0.23330631175686,-0.131999731730663,-2.99110192629488,0.216461919560395,-0.18493720351898,-0.271006056240764,-2.19122931311652,1.36279979225324,-9.96578428466209,-0.550495891899613,-3.10901687371855,-5.16940554828926,0.242325791002634,-1.43205928667043,-1.84163139196415
"XKR8",4.15140499959873,5.19569329004074,4.62431082240498,3.89017074206603,3.1196078907832,2.94004357317792,3.51394578100708,3.70380257767266,4.6241742433919,1.10473803562621,4.36078037264183,4.10335629864208,3.85620482486256,3.57464042993329,4.93977857125215,4.77698977061367,3.48041413431665,4.21070961859766,4.01526154370432,4.69145785427034,4.08050272019795,3.37819271966912,3.25459546079758,4.49839353982825,4.71985216963944,3.57445155838538,3.17603409216284,4.50072061124081,3.93686018301096,3.04766047409302,3.57423842016223,3.37944971434673,2.95370948623476,4.69563005234536,2.72935634319381
"B4GALT5",9.53565331142473,10.028116324131,9.83860080980511,8.32427730744886,7.34227655836967,7.8687598911679,8.99192939988093,9.76774479202875,10.1368495790194,6.17999945813805,10.5425272183391,10.2627904335463,9.61450886124523,8.97318053880012,9.74102422003111,10.3106625840177,9.08237238418805,10.387667705373,10.4694680195255,8.32653323270834,9.67978262288903,7.22516638769128,7.86406102605048,9.46266595961956,9.43160136098233,9.3858569569378,7.87406207261589,10.0867366738917,7.23558678424572,9.31406506868716,8.88158973720566,9.93629898413091,8.54988795645688,10.5312247691103,7.7552843695167
"CD1D",-0.103167663809359,1.28357358805448,-0.458474736945271,0.152607335978482,-3.03628166545289,-0.370636182784606,-0.300335270229683,-2.10601635038704,0.745718015983554,-1.49628546102685,-0.458532741843476,-0.111031720755664,-1.45967940393333,0.684092048045111,1.02715909042632,1.14349624336034,0.395609963411378,1.08747980448909,0.186341004644707,1.33104705241115,0.711564706733762,-0.523266367429744,-0.348146421664577,1.07498987757428,-1.40458844335088,-0.171029435254839,0.468900117768012,1.75413881513926,-1.74877888042814,-1.35571075943312,-1.117826404539,-0.0503038049865029,-0.719433435060945,0.599500039830609,-1.24419484336414
"PLA2G2F",5.78663794833006,1.33574454937647,5.70561414843217,2.82447714632552,-0.303031051909008,3.19924197425648,3.50137568926304,-1.75632188314103,7.48689758796473,4.03698992376898,3.95035533599247,4.45574228820012,2.94013957538179,-1.33445991136489,3.41004472667025,2.79459659893069,2.4200487865754,1.65402442063912,0.266661196338464,-9.96578428466209,-2.04777980752274,0.581547092006495,1.51940411447275,3.87289885697656,7.2744455703516,-0.293779704962035,2.68648023119998,4.77689528163392,1.76774966534701,5.70383954669937,-0.405442052926295,1.13639572550031,2.62429795390213,6.80960114037316,2.71556925730842
"HOXB13",7.47717295176857,5.8088136454016,8.01339824432493,4.87647386160737,7.63347853076135,1.853086189086,2.96862138302064,-9.96578428466209,7.9192866153243,3.70089367336465,7.05856719053051,9.40590304047323,6.47579824265303,6.44198562029437,5.91023008140742,8.58904746011224,8.35750923907425,7.20955269512079,5.90259936981896,1.2953649581148,7.03732398163364,4.74826487287783,2.57129481183479,6.63425682203494,6.01271910242379,6.67944818281906,5.12923855947165,-0.676493069817122,5.87839542787304,4.19563648928695,1.23037463880801,8.31387677154173,6.17736607954931,5.57831580938329,3.86446147794987
"KCNE2",-0.727862415754693,1.32441151492481,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,3.17541370953712,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.572910573514567,-0.133795434949557,3.66927483002365,1.13241077669901,6.0153009040463,2.20698757159946,-9.96578428466209,4.34696055982595,-9.96578428466209,-9.96578428466209,7.929025759516,0.481136829354415,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,2.68850125691678,-9.96578428466209,-9.96578428466209
"GIP",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.613253716090836,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.69771554701239,-9.96578428466209,0.146292528787185,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.0050945378559264,-9.96578428466209,-0.176676797152737,-3.5045783323845,-1.76312066566904,-1.28031772310291,-9.96578428466209,0.792837115747238,-1.48926310159184
"GOLGA6A",-9.96578428466209,-2.05680940046652,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.66494591933429,-9.96578428466209,-4.22346791986049,-9.96578428466209,-9.96578428466209,-3.79455981755363,-2.92606958500182,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.46317676159005,-9.96578428466209,-9.96578428466209,0.592678005569266,-2.74133713283082,-9.96578428466209,-4.07425005998532,-9.96578428466209,-9.96578428466209,-9.96578428466209
"IRX6",-9.96578428466209,-9.96578428466209,2.72820818031242,-0.443540038649262,-9.96578428466209,-9.96578428466209,0.0629282544408895,2.09863900767626,-9.96578428466209,-9.96578428466209,-0.972033857982256,-0.444403999750608,1.27997904675675,0.563022344375422,1.14078661416906,1.95382759155646,-9.96578428466209,1.70615942733148,2.31790212669759,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.84317390319176,-0.241691212123795,-9.96578428466209,2.84496206458683,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.27100093525002,2.33064493009323,-9.96578428466209
"C1R",4.89093782619418,2.84106372056666,5.45064731454364,5.48586083618838,1.63054830343905,3.98499910200706,4.9294278371343,3.76071593363842,7.06188840025849,4.04141064042862,7.72999468309244,5.46111085981033,5.15129301428528,6.31149384977959,8.21193196830601,6.9153561250505,4.81980146375784,7.03289943741669,4.61515843965415,7.01856023257144,7.29561457697094,3.41254804083506,4.99748930149418,7.06762320980833,7.0433753322079,6.23492641298304,4.92253250835412,6.60894610583752,2.94810702036099,4.7440002672081,6.19305785130485,6.08352054290473,3.87463427002199,8.22783828546503,5.68849785220239
"PGLYRP3",1.29023580917132,5.18507678251796,11.1694111201466,-9.96578428466209,1.11945164076914,4.15710169882885,9.24878061977773,10.5977456128948,4.87438529383344,5.63764206869644,1.20456264154908,8.39065044765383,9.73844490786779,2.8930459519597,-9.96578428466209,8.23179876532859,-9.96578428466209,4.05453219045588,9.31477209156942,-9.96578428466209,4.56957534280159,-9.96578428466209,-9.96578428466209,4.45996418032213,10.5000084861415,8.98707008363297,1.74771519565859,9.60852875593558,-9.96578428466209,8.39251254583669,-9.96578428466209,-1.27367014128793,7.99358487912023,-9.96578428466209,-0.221937368257428
"AGRP",1.43330503787016,1.38787553858141,1.72842588574873,2.36213220993537,0.748198389042049,1.20123766727483,1.3840274395658,3.09847057877996,2.90722938674773,1.52071336822866,3.48469386820128,1.96903755778675,0.695313567441517,2.64027941323769,0.333922318568782,3.7311713602443,2.22070125385773,2.29097453727725,2.68040790568799,1.2953649581148,2.90547716544579,-9.96578428466209,-0.234604417197302,-0.13235984224691,3.0653365401798,2.56420084503786,2.05425661377257,0.644050888919028,2.23482124295155,1.69957616740021,1.96709425745806,1.45145261220385,1.62937591517968,1.33093170248698,0.768348124567657
"OR3A3",-9.96578428466209,-2.83247904898358,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.4378401296546,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.70758908625175,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"NR2F6",2.03546265110841,0.779708135638023,3.3240138403593,1.79624568725223,1.35032969420108,0.82899627755455,2.16778699967757,2.41683615790189,3.60062955706896,0.12249431789917,3.23830727503472,2.84222672738902,2.34106438662723,1.47699762038974,2.81250696211458,2.65654592124004,2.09331227235648,2.47079038642038,2.22765426571053,1.04566918931626,3.02564690409825,1.43935747872529,-1.15032858749294,3.01264348611339,3.23967854322911,2.10685925531757,1.0942848112682,2.89299451941421,0.567077834622268,2.02801057535839,0.374570302613178,1.41639755356782,1.20980148417458,2.85724427961771,-1.07853813193033
"ZNF714",9.02225462276499,7.89938784829158,8.97362797303409,8.33372989399104,8.29285679248382,5.82262728354055,8.9645135007211,10.1910865375062,9.69546650749815,7.90927950209978,10.5909148524906,8.67535709983221,8.7850855913986,7.5291341266565,9.01828405965508,6.87207615482115,7.55723384463301,7.07911808791662,9.81371872468978,8.8473035256935,7.58366628779674,10.2366456818899,5.06184240569583,9.42648075745914,9.56660784035951,9.19896009766582,7.78170212301773,8.4044077525746,10.636155305112,8.82408828907119,8.19444289375555,8.81066934972968,8.09133324623689,9.08581114103607,7.36445620289953
"AC008132.13",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.214654389849483,-0.627700327194464,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.900319534332526,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.629113719426859,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.970971071071348,-9.96578428466209,-0.793937611469987,0.181545324447409,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.0528517649681323,0.645404953392397,-9.96578428466209,-9.96578428466209
"TBC1D3G",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.63660260787299,-9.96578428466209,-9.96578428466209,-2.89612927199122,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.58188562957256,-9.96578428466209,-9.96578428466209,-1.63686927367386,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.60205726926594,-9.96578428466209,-4.01672231612189,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.17357082579465,-9.96578428466209
"HCRT",0.483323240686956,0.952163308625473,0.930270938352856,-9.96578428466209,-0.686244167091577,0.765552291991882,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.98190936887271,-9.96578428466209,1.06655953870441,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.797966959120929,2.07750728929298,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.23811792929264,-9.96578428466209,-9.96578428466209,1.94030657314952,-9.96578428466209,-9.96578428466209,2.26352572614817,-9.96578428466209,-1.08146114026746,0.0948187134532453,-9.96578428466209,0.554968951083256
"KRT84",-9.96578428466209,-9.96578428466209,2.96356208465617,-9.96578428466209,-9.96578428466209,0.0994743436357465,1.76684243785128,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.25910636566396,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.147429011877874,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.704151776362661,-9.96578428466209,-9.96578428466209,-9.96578428466209,6.66313517395043,-0.121917801058623,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.56882281382714,-9.96578428466209,-9.96578428466209
"KRT82",-9.96578428466209,-9.96578428466209,-6.99258338417404,-9.96578428466209,-9.96578428466209,-7.13532991438036,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-7.94640701506195,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.69743781249007,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.7789780284232,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-7.00482006507526,-9.96578428466209,-6.82779994130317,-9.96578428466209
"OR2M5",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"LRRC52",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.995203587730991,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.32896089647476,-9.96578428466209,-9.96578428466209,-0.297812927935177,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.421447888324564,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"NBPF8",-9.96578428466209,-7.95389404025582,-9.96578428466209,-7.97300867734783,-8.4068300928952,-9.96578428466209,-9.96578428466209,-9.96578428466209,-8.05228887563496,-8.61414586464005,-6.22286970138214,-7.65225463923295,-8.29267117534229,-8.74458678232074,-9.96578428466209,-6.64655547654541,-9.96578428466209,-6.51582511201704,-8.0060040243674,-6.80148084010067,-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.89596054206976,-9.96578428466209,-9.96578428466209,-7.42613446795992,-8.14404623462446,-9.96578428466209,-6.58558271891828,-7.08901987556951,-9.96578428466209,-9.96578428466209,-9.96578428466209,-7.94063292076589
"C1orf147",-4.25299880423286,-3.95263203973084,-4.01256719234189,-4.52344348570355,-4.6772719476023,-5.51575849729236,-4.3354109231436,-2.76887278301911,-3.15350699406419,-5.14148862383698,-2.86560236134467,-3.93504482437751,-5.10054299644656,-5.11220937304437,-4.31365255197067,-3.35619557247166,-4.38621060176212,-4.40349879083351,-3.19431872649839,-3.40341920580313,-3.08672865665489,-5.49944945283378,-5.2632938144795,-3.79615418659654,-4.1428573317617,-3.37804652774485,-5.12845673720294,-3.87160369387478,-5.48338781275326,-3.81640344659,-5.37744162346827,-4.45305970902482,-4.35956323077935,-3.94997687607009,-6.70541972975224
"NEUROD1",2.27004537130822,0.739737028204154,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,3.54250198456463,-9.96578428466209,-9.96578428466209,-1.22440159422708,0.185306315835866,-0.869788606300765,5.55379634603356,-9.96578428466209,-9.96578428466209,1.89035551982632,-9.96578428466209,-0.133795434949557,4.9911348833538,0.133068716098715,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.557875575477191,-9.96578428466209,-9.96578428466209,6.69087406702397,-9.96578428466209,3.39355559687191,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"EN1",-9.96578428466209,-9.96578428466209,6.74854492809764,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.374002490832574,-9.96578428466209,-9.96578428466209,0.108413855410968,2.75126463027185,-9.96578428466209,3.22910345803618,2.00004208643381,2.550216257829,-9.96578428466209,-0.210670685624414,3.17732143309336,-9.96578428466209,-9.96578428466209,-9.96578428466209,2.43086882365191,-9.96578428466209,4.6617359624135,2.71323270974627,-0.669208098585487,5.49063584038895,-9.96578428466209,-0.0248129118054249,1.72717455581604,-9.96578428466209,2.89161779917281,6.44206365052834,2.92763463627024
"LENEP",-1.56745056194579,-2.79301214380815,-3.22642080433341,-1.07059769919734,-3.61785470761586,-2.97834530459308,-2.31427544697572,-0.13628512106525,-1.34677313219233,-3.94002543689546,-0.895763381352027,-1.50335964810151,-2.35924318110562,-4.37566796560456,-1.95716217918479,-1.32640183961359,-3.94754591989037,-2.21117038276109,-2.54240010905987,-9.96578428466209,-1.47371806288332,-9.96578428466209,-4.58428764871489,-1.84878622393279,-2.31067571294239,-1.88411236271737,-1.73931853320434,-2.14851452846706,-3.13576395049925,-2.78084916658878,-4.70021762144325,-2.30825559679697,-3.47494020365213,-3.30139776573074,-4.43202802226917
"SRGAP2",9.62219282625853,10.0517227582713,10.0976172538501,9.42995335342221,7.96314237139081,8.42551386325309,9.51901223361369,10.5131515335685,11.479293227277,7.06402123326228,11.7026955169607,10.2091514092372,9.65696962438568,9.34691016230128,11.1226058609929,10.9908859314034,7.94619536210227,10.4851101050486,9.55381183057686,11.1628799792059,10.3489437051503,9.32556597069789,8.20417274611738,10.742777285366,11.0850523683829,9.44079774519054,7.90256979081868,9.75223947886463,9.09344024093235,9.64112769252444,9.43831219705258,10.1978351973759,8.55773824874013,11.2267344314894,7.58139755059726
"FEV",-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.51852491892687,-9.96578428466209,-6.42577092996598,-6.72576875473079,-9.96578428466209,-5.99124759562969,-8.94289144056459,-4.39049960712795,-5.26068220861145,-3.34340888507026,-9.96578428466209,-7.82878245136795,-4.44882924407891,-5.81467049566243,-5.9298581113398,-3.95645170618164,-9.96578428466209,-9.96578428466209,-4.85847067959163,-9.96578428466209,-7.04782508166379,-5.61823947415604,-9.96578428466209,-3.51563907984601,-9.96578428466209,-9.96578428466209,-8.15703115392425,-9.96578428466209,-6.52802483783255,-7.84867291733696,-9.96578428466209,-9.96578428466209
"RETNLB",-3.21174933967253,-9.96578428466209,-0.96777568473304,-3.76181967444066,-1.22274012187299,-9.96578428466209,-0.6871866779945,-9.96578428466209,-3.86720662029814,-1.71794675302001,-2.30374632020016,1.88096780702178,-0.137509960847792,-0.298268672046988,0.521324275841909,-1.60057592022267,-2.49976324056556,-1.04236631239899,-9.96578428466209,1.16103573670032,0.911068472799445,-1.28472977220046,-9.96578428466209,-2.46199159804894,-2.07213177725503,-2.57082119570632,-2.08333923240242,-1.20413844660247,-9.96578428466209,-2.84884979388564,-2.68193550434131,-2.46208655671358,-1.28854489720071,-9.96578428466209,-3.14070174846517
"DPPA2",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,4.74089243777534,0.23535364260253,5.23094198247942,-9.96578428466209,-9.96578428466209,6.1778550311082,-9.96578428466209,-9.96578428466209,-9.96578428466209,7.90773149915571,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.90228917218348,3.04871631649329,-9.96578428466209,-9.96578428466209,-1.05499238582334,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.77913847266266
"CXCL3",7.81255374338242,9.80764798815012,5.94182351452083,7.50163140660664,7.37707701503924,7.35866348259949,5.68174937952363,2.80699151417042,7.47599463986637,6.97841817002758,7.44305337641088,7.27241904382054,5.03133443498058,8.08139124085281,8.66943612913481,8.09155961112654,7.73107493437774,8.46758740588494,8.31888223754599,7.85151385382425,11.3932031957035,8.36580720512088,10.6282643371879,8.45300500386103,5.95158849966464,8.09262435546274,7.55811509015685,8.75828665866273,8.46734782394673,5.29517715866367,8.44789003545697,7.98409691207113,7.26908514870099,9.70914521234975,6.86296068553313
"UCN",2.33057462122958,3.60688769380438,2.58510594522332,1.77436358361728,3.3294979680595,2.19797727529739,1.86634984861669,3.21098787322784,3.19077054304564,-0.580114079866823,4.37393110310549,4.02109302659025,0.651751629079694,1.31258627627973,1.72258461319988,4.53553256549614,2.04786836883635,1.51063126152095,1.90001457747809,3.0993530202074,3.67738353377105,4.9111207516357,-9.96578428466209,3.40756716732065,3.17785354099221,1.97641377054658,0.0523538773893281,2.34828270139901,-9.96578428466209,2.81186733072661,0.865034563003466,1.46444214195739,1.52692728743498,3.05247748404533,1.13960408076551
"RNF168",10.7492358786726,10.3452524409674,10.3516503157233,9.26618251179313,9.37862340787933,8.52536330658144,10.1825269902466,10.9767833140816,11.8760238806614,8.009806769261,12.2227254727278,10.61237222258,10.3218988721922,9.31537164974417,10.7246387414573,11.3179511751187,8.95513524866615,10.4748925024211,9.8974844606987,10.5302814007266,11.992642395614,10.0247362230919,7.9969537156699,11.8274187822594,11.8776416292771,10.2122465421716,8.64806306990151,10.2936694304037,9.87148937633461,10.1951501169211,9.44283474923467,9.67008286766905,9.21893272230443,10.450999944484,8.75959524431077
"OTOP1",-6.68062492953125,-6.25317740792212,-5.33030529306316,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.875442119694,-2.64759861468748,-4.46772827741062,-9.96578428466209,-4.87938034229844,-9.96578428466209,-3.36379437179427,-9.96578428466209,-9.96578428466209,-5.72321361420065,-6.93169936274693,-4.62099050451687,-1.78850798453251,-3.95225917743848,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.59504243418042,-2.87185092997913,-5.69901228472224,-9.96578428466209,-4.59121421265384,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.29236375438563
"PRSS12",7.05509792242718,5.672032789685,7.11367852612209,7.45822747351814,7.09244167120465,3.9923410929804,6.74361094035599,6.26435675493642,7.50798196600041,3.91038256310603,6.88939987038311,8.08190877815773,6.97372563217676,4.84804089184564,7.83938168880519,8.66616856402262,7.06279174476772,5.205215907246,6.1539912746763,4.22302631861366,6.63172389513168,3.96236111925509,3.49545808916406,7.04646003752219,7.91826668697983,6.97228008208391,5.99997767867862,8.15683396122598,0.757547988014953,6.53031624148496,5.3568365520326,6.28781964769913,5.47785064139163,3.24500736876033,4.29475474118173
"C7orf72",-9.96578428466209,-5.33788863011732,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"FAM183B",-2.4426577354545,-1.2410159994031,-4.29659360818734,-5.82930491130848,-9.96578428466209,-5.02717219215691,-9.96578428466209,-5.1260270620074,-5.92990138021305,-3.51640343108278,-2.84773651086752,-4.15178370023541,-9.96578428466209,-5.4276988507012,-4.11034263438412,-2.72760519714694,-5.00803136980577,-2.58393720137614,-5.87099167394889,-3.47922724505915,-5.40729865084184,-2.82526010451789,-4.66742309086235,-9.96578428466209,-4.18398219273683,-5.24099784777555,-3.39904629947388,-3.54515343904547,-0.909100913122695,-4.94633531529042,-9.96578428466209,-9.96578428466209,-6.59911961896056,-9.96578428466209,-3.39598065716361
