"","GSM4063816","GSM4063814","GSM4063823","GSM4063832","GSM4063818","GSM4063830","GSM4063817","GSM4063829","GSM4063821","GSM4063815","GSM4063820","GSM4063822","GSM4063826","GSM4063819","GSM4063831","GSM4063825","GSM4063824","GSM4063833","GSM4063834","GSM4063827","GSM4063828"
"KLF2",10.2612557705836,9.89479290994401,6.56423227581728,7.31343814992986,9.40267379234503,9.30529045056735,10.2482513716189,9.68456489737475,8.825697236794,10.1516406835111,9.78706885207803,7.48247965836586,8.53672589728781,9.54514133073299,11.0222332476963,10.6923931962081,9.54516971735715,7.89510809162445,10.5003130931745,8.74069992943324,10.5385662924946
"ADORA2A",3.26629781524028,4.43026653655688,1.03643229618308,3.96918641537702,5.22402830832224,5.04492912885072,3.14151371953487,4.73910388616653,3.44501815764664,5.84210817662846,4.19542398353746,1.32539217161174,4.3264294871223,4.55355588066016,5.16032283975686,5.04318305889906,5.45249198601716,2.90652660582636,3.3789402064795,5.21408088643554,5.43537923426608
"CD68",14.1198182454739,12.7163721393818,11.1203370349142,11.124363033489,13.7270930707823,12.7847450472197,13.3390358917363,14.1127010285699,12.9639963994774,12.3085711169818,12.7534724997895,11.4024695790871,12.2401756708035,13.24312428582,12.1964198571999,12.3526942578541,13.6068344177127,12.1615485663721,12.2604694296123,13.1155286406919,13.7126936788331
"NECTIN2",4.01758345835314,5.00339670095709,3.59449361144153,4.64044624864207,5.46915239812172,6.65120528337031,5.35060473800423,5.78206331479563,5.47844185693181,6.27531179954126,6.89493535634642,4.0833878429393,5.14789114868775,4.98395444308598,4.18418109580547,6.74215311459743,5.30622942431378,4.4865888878532,4.62196745228465,7.31324766604075,8.11542554304233
"BST2",14.4594707465988,14.6517222472048,10.5184790776717,9.24826702885309,13.6601876965957,14.708050922685,14.6248194967703,13.5405798394893,14.3588174501052,14.8536965454322,14.34268453066,9.79932080529955,14.4011202432824,14.6395453962762,12.9058280953718,14.572476475365,13.368382457522,11.9900358704492,12.695926193892,15.2063512924984,14.7127919466571
"ZBTB46",2.50860637958486,3.46019342275924,0.549030350313452,-0.191390067088071,4.72906870938891,3.1477872999578,4.05672571005387,3.33099716499589,2.03804103701151,3.60224188046005,3.22486220945958,-0.389508373698272,2.91695466099753,-1.41872627717394,3.32141483697299,2.88817765028577,2.43615304236665,0.181804798919444,1.50309884994222,3.54178243927942,4.60899193306182
"LILRB2",8.34068643443719,7.59973881589792,4.44477770278691,6.07132291317397,7.79197096222673,9.27647898544574,8.31915048901184,9.37600358550125,7.81547744420474,9.77799792701854,7.72923801325793,3.38534129739043,7.38999866083347,7.61908135217841,12.5443073934358,13.4705408051267,10.744008844182,9.34544139680933,7.2974537342613,10.5194750708242,9.89318092197516
"NFATC1",1.3932607742478,2.13351289243776,0.107172289875212,1.94988935358093,1.59539433234834,1.13714936422763,1.34032013799121,2.22766314849002,1.18748335989924,1.45364979276647,2.95678915471685,1.27854922143102,2.29403281817807,2.63707020674828,1.80456700422753,1.38957397015547,1.04228572009259,0.769344367453345,1.95075095314325,1.62218539072234,0.0650745545366931
"IDO1",10.1964976241628,10.6950794895809,5.79377808018116,12.5103485545348,9.63068922223838,10.3180015563254,11.190643870848,10.1323789109092,11.3245456755588,11.8749379432363,11.5009265072187,7.20575220346748,10.174885745753,10.6726807966006,12.2683182979745,11.1864095593284,13.2116255200862,9.11144035194897,11.184195356026,12.9163568378521,9.73075032737469
"TOP2A",13.1276788984063,12.0683292129283,11.9327517864147,13.0152252941469,15.1395014311532,10.5581365470702,12.5315756751371,13.6215437887674,12.9989607515042,13.9696618123772,11.935118260727,13.7369177970568,12.7191566960829,11.2740437959925,11.7517750057025,11.3020773856882,12.6257134085479,10.8765368985925,12.8019370705886,11.4398355579318,11.6005973092377
"FCRLA",5.97829174512156,8.7867237681911,-9.96578428466209,3.22505770707805,4.52846004953784,3.81068987305284,7.54567189445804,-9.96578428466209,1.83197449825322,4.00063554749361,9.08417378126046,4.47818231194568,0.253494370227648,6.88629162910898,5.07262720362421,3.6691299734914,6.77355859903316,0.781427702205266,-0.591172945321492,4.97104823943247,6.91229896760677
"JCHAIN",10.6819007396599,10.0601163057413,2.27972058844858,5.51255875670847,10.3741015920835,6.47429634233319,11.6090383410123,7.50600839791522,10.6893777936604,4.25489029114367,12.2473991601551,8.61785237750752,2.1866907070252,12.3206852076269,7.61684066136238,4.81227538618585,10.876770163365,1.30313778384227,3.83560781862159,6.09176371745881,7.18396878785232
"VTCN1",-9.96578428466209,-5.04692343200937,2.10045125386299,2.04578997267397,-9.96578428466209,-1.58019880453201,0.447549575375029,-2.35760561976878,-9.96578428466209,-9.96578428466209,-5.65903719303474,-0.514995325936845,-1.4593699808084,-6.37479790113537,-0.380585111199815,-5.58130684573824,0.231375879255409,-1.09311186659312,-4.05734242394056,-5.292426301419,-3.64028903151761
"IL2RA",3.43920422979763,5.35120357040087,0.411236404941812,0.214477973666432,3.15333565429202,4.20493260410827,3.3333407191222,3.85168708538961,3.81683723506361,5.2628472941874,3.7261925414738,0.957433248644535,3.3931141200195,5.2023875508311,3.41259999172487,1.94256254745711,4.64055788393877,-0.0314401395229442,0.735371401287615,4.10141560229062,4.83659475132693
"KLRD1",7.50058139432906,5.18564298952908,2.30858425835115,2.25480293450485,6.99708348629316,2.31055418205921,6.83878540887609,5.71318220316688,8.35594699361371,5.00151853874965,7.49133924509617,2.74298880651921,4.35936022167792,6.80540209832131,7.44116473412915,8.18002848052637,7.2826140151119,0.837465358296308,4.31079089238301,6.52332075491987,2.96854036034377
"HAVCR2",9.08452300884903,8.20518379275399,5.08705076567477,4.39933518250207,8.83345021523743,6.32737730949137,9.00689631078847,8.66494356449709,8.93402458987788,7.75649427696388,7.61351544608113,5.62947290535693,6.03853780414251,8.03795046778545,7.44424216583367,7.39409822337954,8.66888108508519,4.12688945629733,6.97148032688623,7.09558268859801,7.05776542113615
"NT5E",4.30670699727479,5.93495731014017,3.43331870046414,4.36403237109046,4.14248941018751,3.49193644963519,5.7362677020044,6.03890845703151,4.24181120736906,4.97480690361973,5.91898437088009,1.40759639781412,5.52515588050837,5.60812794056569,3.99422398453144,6.39532111068618,6.33032838943274,1.77893983322083,3.93096436678716,1.97916966919689,7.87358068528286
"CD63",15.5023513953796,15.8799266289372,14.2919268941413,14.0703986365452,15.9585670109094,15.8849720560469,16.7124289429591,15.9630988474797,16.0947715394191,15.2332062581413,16.3742415969187,13.3210290890922,15.238983515049,16.4655614786963,15.132425062605,15.3494858472435,15.4934439736107,13.8621831509268,14.6196583690375,15.1142332481814,14.8874620124624
"KRT7",6.09612330415816,12.715850910469,12.9863357336664,4.55099113799278,13.0258858116263,14.3942564178829,11.9987589458634,12.4450471871272,12.7519952491442,8.84452312130937,12.739457021704,6.3857433572156,7.90641863691644,10.6082705334975,10.0084664397944,12.0491641277601,12.3214822557796,10.4430854782445,9.59204248320549,13.1284287401299,14.3112673128349
"IL6",7.83757747738058,5.37266346040383,4.977456242119,3.92887529634524,5.6462202716241,2.71930086691642,9.17108069819869,4.45947948908763,9.39906553732945,5.40092724076962,5.43003364930338,4.4101680848173,5.53010883226826,5.58759121946701,7.10819197135048,3.70789027740686,8.62749959497963,3.48244561430996,7.33436715241878,5.51646465807088,6.53035046206714
"IL10",9.21543107319864,6.29955843622247,3.00756581737618,2.24479970342471,7.16096051339573,5.14460155348895,8.40802057387099,5.63993394588004,6.01861726189421,5.94092384920577,5.87225230494858,4.23335737958593,4.80770936929449,6.60033502898673,6.26713574304721,4.28351512384371,5.86566622185861,2.73626629469544,5.18233237329827,4.76605179622258,6.02090017885236
"MYC",7.66366768083824,9.02886912997176,8.82926765949978,10.3522189227807,9.71871677585816,10.1325614203914,10.1437046274767,8.69581847493312,10.9408509285042,11.0615379334567,8.84174642243775,10.5284013640103,11.1567517956699,8.69259527767068,9.41549672167538,8.55000947602301,10.5461941585309,9.34986349781509,10.6492166510843,9.27668717925376,10.1392328499873
"CCL21",7.175498653104,16.1483880197521,1.94646849407397,8.58927324386548,11.5167199083905,10.0528954049098,11.5943358020318,11.4913370401919,10.6466505069185,9.1497461035219,11.9797720721226,9.16351231786557,11.0190200699285,13.7834976822178,10.9592644627129,5.67722999347114,12.8258561691909,2.64461450179182,11.514514843941,8.89521232887365,16.04900363221
"SIT1",10.7823069907979,11.0188872778009,4.34004306174743,5.6081374052986,6.93698178941218,9.25729708206155,10.0245537811812,9.64076695997188,8.45181691653942,10.4661131785122,10.4688551406918,6.49188130875684,7.5385335077648,11.9743002165548,10.1305023517039,9.41103361213532,9.155987736411,4.71638845717454,6.06488522216809,9.96260223231055,9.50909960956797
"RPS6",14.8533607799162,15.6462121978605,15.5510055756501,13.6843027491205,16.0137405416597,16.1258265353677,15.4614833162105,15.2219333673016,16.3313512208877,16.5711203928203,16.3712329963555,14.615903219658,14.7299526505526,16.0891593595508,14.4560624451862,13.7403774962686,14.8202064415841,15.9787913537465,14.6317932646028,14.3285207352628,13.9599866323219
"IRF4",8.78891992076191,8.35858747038217,0.546740893414832,3.79381474817436,6.68229939524548,5.62142216904999,6.49946037297092,4.46403433508806,7.90763519474026,6.24246150665523,8.40022794227043,4.16404447014239,4.6930737439232,8.62244319808995,7.89223253934415,4.38711228102937,8.86536211184768,-0.11696185301752,3.45520094813583,6.85582031018477,8.61600621489604
"TRIM29",-9.96578428466209,3.25432222722702,9.82221995289247,10.7975739888923,1.52432249492455,6.11386445140641,-9.96578428466209,1.75463613072958,4.06983103429991,-9.96578428466209,-9.96578428466209,10.4398132266986,11.2797121348523,-9.96578428466209,9.37545610145551,3.27582563408148,9.69557700216739,10.1815871123078,10.6689496736869,10.0094045622324,5.38550247989189
"IFI44L",12.7533983284223,13.4832490908263,8.82097892564666,7.8186812295539,11.2872852786033,11.6444034084119,13.6382719723427,12.3837801507541,11.9084943264385,10.3364396118513,13.9851269037349,6.79414809809839,12.0974936044957,10.8359572240353,12.3086240139049,11.4124269462355,13.6013101247291,6.12623013791475,11.0465981462484,11.3441199993735,11.643932830913
"ENTPD1",10.2342546104197,11.3423275064909,7.63207041310392,7.88040513721816,11.677834136704,9.27074476985934,10.4962236463212,11.0124583330574,10.9457203508129,9.34097099548751,10.9629357584104,8.79399241870868,10.2398669959014,9.93663381701085,11.5279006622103,9.84044025883102,11.0561289568852,7.57480239553862,9.47367125438889,9.26926182318145,9.88711153324017
"STAT4",6.26512779973412,8.18863878904137,2.76693093880784,3.6509586666489,5.98045996320199,5.27891178996306,7.55291650522221,6.78374081738965,7.7314921440434,5.77614031825726,6.03354766262364,2.27670360086123,4.51780353482186,5.92286741373274,7.10639648112859,8.05337367017684,6.58018468756032,4.08108307628263,4.11834062058361,6.72472529647208,4.7385349335213
"HERC6",6.79284494326981,7.38985845309581,4.48509058852156,4.52495567875377,6.62015764346123,5.15125932771691,8.06130584121246,7.07812198023768,6.04199988308389,4.15622589729256,8.03164937918375,3.85403755057318,7.63701242864056,6.47713411019923,6.15020159844813,5.80127430509586,7.97439451239885,2.14801744992095,6.00783349268462,5.55440190312296,5.46960665493471
"IL21",2.88578909325465,1.72202003161964,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.29219159571028,-9.96578428466209,1.47600002934387,-2.52461789021792,-9.96578428466209,-9.96578428466209,0.975842191484391,-1.8299467646977,2.56461302946818,-3.04856140576875,-9.96578428466209,1.68974062476965,-0.756485188423005
"CXCL9",10.8737670677921,10.7357870058576,5.39579801634496,5.48614477571822,9.46592835954237,4.21724002390059,9.49111071890852,9.48180185297008,9.45300820840741,10.5268522894327,10.2869042440275,7.77992614302489,8.74479583594087,10.6804307333945,11.8438892614126,6.96922648484678,11.0747047800453,5.39495445618312,9.66416280646351,10.5830996960286,8.01280832064124
"KLRG1",9.85429072221458,9.330839140744,4.26954189109465,4.43813380032373,8.82427588356687,4.88446311989524,9.81300481242041,9.05359278817724,7.98045493630322,7.21943282896495,9.92225568945847,6.6034355554229,4.89016211417658,9.17560468760315,10.6587657782485,10.2210046092007,10.0490398692102,4.60524600110138,7.81105802051366,6.61807710700034,5.85555448176699
"CD27",6.63748736964897,7.12326371347891,1.16644551685781,2.92982318346941,4.6189692167763,3.85914463137733,3.04849672624438,4.74064374123173,5.58218504541597,6.06957199859822,6.56240836277383,3.19920872360074,3.57163676825769,7.7065381500121,6.50541730893869,4.0456998231024,6.4052584060654,-1.77481837318602,2.45389390825941,6.7700665414166,5.99491162355485
"BRCA2",8.1310646752332,7.71091523428232,5.98905973872816,8.1455327708958,9.85349140150136,6.18955694377503,8.45678561892956,8.75561634656337,9.04547327778551,10.7763376173028,8.22189834250323,8.25560411629421,6.63442511846407,-9.96578428466209,7.41316331487703,5.7157805526545,8.00168910551099,5.88095533199503,7.7783991530785,6.64509493285084,6.54522258836951
"ITGB7",10.6025782488151,10.8219628749768,5.54123200931457,7.3823853948066,10.038423835024,10.5502273216594,10.4138690631743,9.19239589566451,11.240970763651,10.1391906335468,10.5805713845003,8.95667845985552,8.55435477844114,11.0677603756862,9.74479919895104,10.1208728863305,10.241972427726,7.38346497530479,8.71429704156895,9.18420440809285,9.46283903254359
"RB1",12.9994083244105,11.8392860792171,11.7740243376952,11.4240565600225,13.0659714283605,10.1438882601816,13.1029098711778,12.0290359414514,12.4599871234557,11.0550437744768,13.1398881657445,13.4699992672911,11.0629271407546,11.8372865337897,11.4644860196849,10.9376930758637,11.9990028715662,10.411721762859,12.26963720231,10.3931608951372,9.93240714769973
"IGF1R",7.4061811906542,7.69504380964764,8.30761795755839,9.08438242434634,8.77150432555153,7.13113466081051,8.73402875136217,8.09452850692507,9.05337910101274,8.13286880670515,9.40845181796413,9.18168897377685,9.89734995489113,7.11743220057883,8.00213034639889,6.07806816736878,8.20381194021617,7.40778100890688,8.20632478642209,8.15175533438295,7.13507205126253
"ITGAX",12.2220591822894,11.7406927626926,8.54860192403272,7.58158625353509,11.1351192634971,11.5063006378967,11.080676981218,12.5639326882792,10.6999679907258,12.1436341649736,10.7990249576553,7.97664144693344,9.68296088530177,10.9300720071538,13.8565510975471,14.7700315430074,12.0437006120433,10.6475600591217,9.94166593941968,12.2688808505629,11.8998519618548
"IGSF6",7.0179330398605,6.99904953704407,3.71487082478326,3.1878742986163,7.24491369090643,4.86301863734941,6.2228571003964,8.22155618877822,6.32479800498064,5.49635081315824,6.39751223773382,2.79518468290443,4.39877515303367,6.87397433623087,6.53058034742624,7.16668431744085,6.63370205354039,5.19341141882221,4.99572012475294,5.45781949018997,4.81866090845727
"AKT1",7.48104943888544,7.74318169544042,7.25649649104516,7.36865050556113,9.21712357662285,9.69265629756968,7.29034975308233,8.92257994306213,7.75851838725542,9.44371749307102,8.38566959712104,6.07838162047667,7.70564897393959,7.37007184184725,8.37372345848051,8.31117384683755,7.58160809513122,6.5123324611224,6.76775012735917,8.61614630327684,9.70612834730784
"CD53",5.63642451428908,7.54751923527125,0.0673427137692438,1.10030827028579,3.3391416616772,-9.96578428466209,6.0511208264062,-9.96578428466209,5.65032197669549,3.70678801554155,6.17477231936104,0.970666680724898,-9.96578428466209,8.82432044140763,4.53693814485595,2.62221983604302,6.68272216590719,-1.5534329226732,-2.33932762545935,3.68870518473891,3.49301576051163
"RORC",8.52415145879224,11.3464616533724,4.1816217957033,5.85180200171648,13.3864567968461,12.3970978139446,10.8725494565299,12.0145547545427,11.8751226910426,9.00668316622743,14.9194979561051,6.58878133526565,3.45119528331991,10.6025337110525,8.1598012180777,12.3286078954218,8.43436426535132,9.00911814953659,7.26079348340636,8.30498735918049,11.0370664331628
"S100A8",11.6698350954396,11.6781819698106,15.3254973401659,15.8056285375732,10.5114443188669,8.64796418049561,11.0146509883727,11.2849264440983,11.2673889040483,9.16660699777778,10.0106707599039,11.1159487906419,12.813546133002,11.1632100084024,15.1155615175715,14.3894673934377,13.7346737429004,17.0480951649627,15.3532123477887,16.3356368835956,9.41636539314221
"PTPN7",11.1857544496953,11.6327008137141,5.50722791438755,6.60446234662141,9.43738922061902,8.21695388224655,10.6611875406145,10.2674035355975,10.1807930916904,9.57476001892857,10.9296770993597,8.18413099791332,8.54990900962026,10.7868919926072,10.5793498829463,9.5991695512499,10.6548597542074,5.78020640817359,8.23696753893518,9.42469287089507,12.3423313959677
"GZMA",10.4234069416255,8.4224874181098,5.57960014879454,4.40561190077452,8.79744267349036,4.79928162152192,8.16290134333605,9.19889214623561,9.10714565845726,8.48385486651653,9.09503432534353,5.15660088684739,6.86664715208799,8.70951500533374,9.487452584024,9.55284793450977,9.09713406811316,3.34587322055869,7.17147806798496,8.5130749791724,7.0338348266807
"TNFAIP8",3.78153177743575,3.19799509600788,-0.393195651115521,0.840426977203508,2.27206978467015,0.978578588751204,3.00246328136696,4.00954335254533,2.77276719075806,1.82105789596323,3.21292397724393,2.13086400364374,1.55574254629401,4.0084824069802,2.71221101046451,2.5615717586639,3.55923849336379,1.74998427542572,2.99471004962516,1.24077774930305,1.81973479932153
"EGFR",9.65147187771764,11.8698424958632,13.8541905975333,14.602697763281,9.94182290160502,12.3402242646805,14.8693885761608,13.1466689036085,8.71067661973737,12.3380012006496,11.0788386264418,12.1685304738728,13.2081392324538,12.635379396348,11.3855437433411,12.4865014540282,12.7047665105479,12.5607851580666,12.9662732754017,11.7693552119913,13.5738650189452
"IL2RG",11.7382654064215,12.5237978938497,7.37278672160342,8.84052617730625,10.9854812181514,8.98683327132588,11.7267209710058,11.7293594544485,11.3187608356259,10.3921123823512,12.2538049478972,8.91126524084249,9.15994271310652,12.4444690748151,11.6130527377665,11.1032215740738,11.6377877322366,7.17865788024569,9.06936759390425,11.111382837768,9.82070328039108
"MAGEA4",-9.96578428466209,-9.96578428466209,-9.96578428466209,1.93762800640311,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.48336109791793,-9.96578428466209,1.42174735517361,-9.96578428466209,-9.96578428466209,4.90445037842461,-9.96578428466209,-9.96578428466209,-9.96578428466209
"CDKN2A",6.81678655876704,3.14917952072199,-4.04879347317883,-0.480791861041398,9.5379191898085,3.61901031453234,7.35050608710019,5.82386983457779,5.06138134617271,4.95394777312456,2.81373030486254,8.64362714375597,6.39548066800054,2.73132750386329,1.77697397620369,2.89547034427304,6.95363075617032,6.63386244312797,9.24318445844842,-0.622516607805684,6.20422055121092
"LCN2",3.78227645162911,11.0379587015864,13.929075378214,9.43760540300772,12.5818777456992,10.6225607007902,12.1834648034031,10.9919377301292,16.0012252288272,5.37239043765378,10.8855339466256,11.208641621344,10.0212784445303,7.10862795075365,15.9101541221565,15.2270548572745,12.3428180534701,15.8128155899512,10.7896901322163,11.476018598465,11.8831048976489
"ZEB1",1.901291320407,1.4842227049467,-2.10093514799761,-0.197242308500616,3.36133183603343,-2.63663466985129,1.59204219906989,2.43901721138175,2.51295702657439,-0.883157529493841,1.94722140531916,0.866782194175258,1.34231863844439,2.77045442514737,1.47428391300145,-1.43503774965762,2.20819135245965,-2.62232938010473,0.311342677929157,-2.47716484347908,-0.224835986425703
"MKI67",11.1220385017204,10.0502935386264,9.7070262038685,11.2723463497836,12.1598836324224,6.4430194426231,11.3323392699031,10.6578079002194,12.6555694061835,9.27979116777735,10.12422214183,10.7619716802109,10.6436614127965,9.24071239908393,9.64099700257912,7.718040991613,11.174106758124,8.65662292974358,11.3992928801742,7.87841146477366,9.27514839450912
"NCAM1",10.2323489705167,5.67457053309989,6.79203670818079,8.77916711907539,12.8262823268163,6.83635212140814,3.32532164736716,6.99386906263189,9.19002390382251,5.32441567999602,4.14867953666341,0.863432625806626,6.1562829408243,7.15122969180559,6.8101255834511,7.67850225433375,5.76203940571218,3.08522679902092,4.31552130842003,5.68848252062772,4.05178275018355
"KLRF1",3.98574268072311,5.29022975076555,-0.275942293426409,-9.96578428466209,5.5944117975542,-9.96578428466209,6.38956509098994,4.24253772419009,5.48762493968754,-9.96578428466209,5.66237158235438,-0.0503016268302725,-2.51447589724368,-9.96578428466209,7.04122983808453,7.88924232287505,3.61821280903584,1.00628078686847,1.95392636154451,3.72074688195696,1.45971331013012
"ITGB1",11.6376976336484,11.7754189237471,10.4826415986508,11.4085770690467,14.0439911228615,9.74686210476061,13.063005871918,13.3289470897452,14.1129192664604,10.9791972329347,12.86914442502,11.1605496475133,11.4346746141232,12.8983725709756,11.6370731274818,10.42776747812,12.2046582535021,9.7349334576544,11.5596452405281,10.2982882934455,11.6706372195798
"FCGR1A",9.52333338055692,7.89216573902284,5.79326332963251,4.21134634278372,9.04903414965494,6.47081633171709,8.28785871911218,9.22952639925226,7.89569341949974,8.93838607358478,7.63349006204521,3.76250827938516,6.11076391313789,9.61571165401062,9.07301041768163,8.47694300449201,8.14381991073897,6.92228706243213,6.88993587070071,8.67211944405093,7.87981602238981
"CD226",4.66230292955955,5.06059131899596,0.0590921902346266,-0.725209492237093,4.52166387765376,1.34148882821943,5.31825645659463,3.42930931707719,3.21489181048316,1.83885376924355,4.62223284069513,0.797692026373919,1.69707542883535,3.41863119129353,5.42254384644149,4.88839890894115,3.93629777618686,0.401994097853895,2.13435928725278,3.37258998614819,1.2967469451978
"IL18",6.6235452974148,7.55472083688853,6.18148226201617,5.77268697048896,6.75693120773787,5.76218003065127,8.94394388313441,8.21744545625406,9.16682915513807,5.43409675097839,6.16304862495063,5.42897213087101,6.18862998727236,7.20015414414924,6.85295141064896,5.83119752512682,7.54384769850346,5.91710541733892,6.43113551654005,5.57540431166719,6.23318670742427
"FOXO1",4.64904804071892,4.6440512289599,3.64780031545931,3.65552814723163,4.01723601955933,1.61374426975437,4.76833626300591,4.63869655303745,4.09005905219645,2.5257158592409,4.64134891666069,3.93592548396186,3.87867041798578,5.33940145092547,3.92600701166804,1.30851698492672,4.27942003522927,2.50310750249621,4.29807246830868,1.63423173627709,3.01201025855462
"TDO2",8.42644927366276,9.37700202961843,2.66101096429242,7.2573991579035,8.09945512082901,6.58500698313248,8.12883004264727,9.79700681523176,9.50959114299657,6.24890024527886,9.81649331153192,7.98949327814026,10.2083733771992,9.46476545616059,10.272177195257,0.126425796738163,10.8911047174831,5.45426276819114,9.11629431087811,4.79637556024138,7.56272858396068
"BCL2L11",3.80956055858815,4.40998350749347,3.84062637759187,5.04834649388892,7.0034538221377,4.48636813615584,3.71773892707474,4.34380930470401,5.1801036914759,4.44103920878065,3.91501983813603,4.31359269551855,4.09040209433366,2.51851373758811,5.41282453461996,4.10387525913774,4.55956033653299,3.81703071000581,3.98233012459007,5.15060313548426,3.93157433085958
"CD8A",10.2260002794795,7.41144997406819,4.3044212356292,4.30721210470417,7.36924224475319,6.01173356371242,8.34441309438424,8.23040142025641,8.9369076094418,8.61875842559821,8.31884148557212,5.40369549026586,5.88143826287438,8.09762396368667,8.33460939074484,7.38256350776081,8.41391940013114,2.03720508121356,6.52169119907115,7.87112963836784,6.22249720613958
"BATF",8.84670234617884,10.1948836386031,6.24169796586533,6.46825192825926,7.76904902083015,7.88210132571573,8.52943289681549,9.54391979067185,9.87670295014732,7.83184304769824,8.48658003912744,4.83601045151866,6.82075847746603,9.07019851241326,8.73858917740576,8.67467037963204,8.44357184338583,6.02590982776484,4.93192506161731,7.16450070308159,8.95963831551079
"CXCL13",10.1338139433555,9.19579861610908,2.03448936468785,9.00321092903927,7.58103407852913,-0.364997538126949,8.29271918201478,9.21067572664997,8.36515097005561,7.04892274998519,10.7089166088126,7.08840452884777,8.50014117095789,12.2329335145168,9.40367397707956,4.41738942826823,10.6300905319871,-0.750570436107081,5.77998088761603,8.79237417861311,4.81504507948759
"MS4A1",3.3976496502589,6.97199755783929,-3.33976648227624,-0.347509099562552,3.41371592650712,-9.96578428466209,5.3676876689167,1.33338652087318,1.65401614508769,-9.96578428466209,4.89416197606726,-2.12225889061505,-2.59078222481531,7.21280762842426,3.6275426391064,1.23288420373861,5.71497107949068,-0.653885919014933,0.494492415542412,2.76766729730323,2.15768825027564
"CCNB2",11.3890580189051,10.1802896128297,11.214153347074,10.9839911413154,13.8375866423331,-9.96578428466209,10.6312270852446,10.70277959804,12.7322019871676,13.1061894598185,10.1653366550939,12.687047343279,11.8051513589569,11.3767423921055,10.4903986477991,8.69283515817451,11.281946249941,9.43237549021991,12.0690657137248,10.2381622793055,10.3260991125826
"MX1",10.3760439707801,11.379917652249,7.0773658535427,6.99572532483251,8.5921561329608,10.5638959955362,10.7450129021695,9.17943217561131,9.30790114898457,8.04627549982904,11.261825783503,7.23385834875395,10.7019405885031,9.75586266145855,9.55210170520197,10.2816762293606,10.9409008343743,6.77685673104545,8.89156530821844,10.8052424686539,10.4472382352574
"TNFRSF14",10.0971748990987,10.5069353069855,8.18300854752276,9.11909986422993,11.4292539897902,10.5661425385165,11.0657203947783,10.899013958837,10.4044774152718,10.6522211637786,10.0312325177681,8.3400953292371,9.60046322945769,10.7064917011934,10.5261324056284,10.838241145313,10.1585326919363,7.83149600121059,9.32741094987485,10.2413361149377,10.2439986550421
"CD1D",7.54910541158942,6.75949542384772,3.06422169475871,2.33247135521612,6.21046971763051,-0.335123817175236,5.5420927185875,6.27489116522258,7.03624945509922,5.53252455781345,3.42075859915123,3.12660949444404,2.81920096891876,7.25757641795478,6.90553623123978,6.96181777343605,7.44425376323382,2.76255143787357,4.68962792333878,5.34044939829142,6.69772100723341
"CD1C",8.12708948425558,11.6946229809334,7.07954451709836,5.26213168766562,10.5645782325921,10.0169920942642,11.8172203209836,11.5891792209909,11.3213057984587,7.44272873387864,10.0906219054629,6.77240695623796,4.11511649856798,11.0345204364119,8.6845154564529,8.38586412583629,7.67946813564331,3.52244876974146,7.76898023461107,6.09709876813624,5.99032751461768
"NCF1",10.5118020602858,10.4010128153828,6.75138739599421,5.51023406057081,9.04648778610026,7.04523653841571,9.50015810511015,9.27712417221532,9.047081912441,8.86465509911205,9.44674070049668,5.54217321928127,6.71244721152324,11.6702760533082,11.6163852678071,12.0920336302857,10.1453335515146,7.28245185212691,6.59958143045951,9.99504067490228,8.91824101539742
"SLAMF8",9.71922828437727,9.0134078227244,4.93613897467109,4.64728802727221,8.87503204850552,7.86087777762216,9.27745851384212,9.42740587767816,8.40669907309773,9.78936409796373,8.5744080936321,4.91025056390297,7.69297042203406,9.48274423880907,8.78828015661583,7.83656041700125,8.6540559700056,5.53890530886994,6.67966306385948,8.84971253035242,8.93258121198209
"FCER1G",10.2527529375284,9.47138502062815,6.99622941747389,6.46790400221818,9.59748517678568,10.4021433747801,10.35347657819,12.1410824439014,9.68210131055645,11.2582615636677,9.55031718302309,6.03572111243293,8.50922750752048,9.54579195858937,11.2565371798015,10.8372013684673,10.6248036789244,8.19917173113927,8.69807780026329,10.6483171320489,10.6330624244387
"G6PD",10.6833332788886,10.2020172711109,9.58108079182838,10.9166684635485,14.0116536576708,10.5216485287569,10.8388793027239,12.3976043145564,13.3283665267162,10.9869761550358,11.5691141383337,12.1885801919836,12.7785576739815,10.1847885802884,12.0100913150732,11.0529972634413,10.8750197575536,10.2121595346403,9.6786346436567,13.332350040248,12.8783554027008
"ICOSLG",9.15424218161718,9.08114093212918,8.16175317904855,9.16536655540768,8.02641831421868,10.496959604423,9.18428624611932,9.32208159848983,8.29886402056124,9.42271383291215,8.4677009115187,8.16834518720255,9.2154228216869,9.04081080563087,10.2388023810836,9.68988670844381,8.43283375041299,7.72387728978577,7.19412843127028,7.6614596010461,9.20465990394245
"ITGB2",10.6760690226477,10.7901383090413,7.49534419843817,6.15566849162244,9.46712008711602,10.2174985304104,10.1299887343839,11.6198966952942,9.70931941626482,10.9432635153092,10.0902884441919,6.38644195002975,8.10025654038328,10.6341122173077,11.0130127433794,11.9287352443582,10.0703168692896,7.27697301878873,8.59298019966852,10.4733435085559,11.7257428603661
