"","Patient185_T","Patient168_T","Patient102_T_P","Patient169_T","Patient156_T","Patient48_T_M","Patient150_T","Patient63_T_P","Patient155_T","Patient125_T_P","Patient135_T","Patient148_T","Patient15_T_M","Patient152_T","Patient21_T_M","Patient133_T","Patient163_T","Patient8_T_M","Patient4_T_M","Patient99_T_P","Patient105_T_P","Patient165_T","Patient38_T_M","Patient126_T_P","Patient10_T_M","Patient22_T_M","Patient16_T_M","Patient72_T_P","Patient6_T_M","Patient23_T_M","Patient134_T","Patient83_T_P","Patient121_T_P","Patient18_T_M","Patient132_T","Patient184_T","Patient77_T_P","Patient131_T","Patient9_T_M","Patient79_T_P","Patient74_T_P","Patient141_T","Patient34_T_M","Patient187_T","Patient146_T","Patient116_T_P","Patient82_T_P","Patient94_T_P","Patient183_T","Patient166_T","Patient170_T","Patient173_T","Patient7_T_M","Patient11_T_M","Patient151_T","Patient31_T_M","Patient67_T_P","Patient36_T_M","Patient17_T_M","Patient154_T","Patient87_T_P","Patient1_T_M","Patient100_T_P","Patient153_T","Patient75_T_P","Patient61_T_P","Patient35_T_M","Patient32_T_M","Patient25_T_M","Patient98_T_P","Patient117_T_P","Patient14_T_M","Patient58_T_M","Patient108_T_P","Patient147_T","Patient24_T_M","Patient47_T_M","Patient179_T","Patient45_T_M","Patient140_T","Patient112_T_P","Patient96_T_P","Patient62_T_P","Patient144_T","Patient188_T","Patient130_T_P","Patient27_T_M","Patient162_T","Patient142_T","Patient127_T_P","Patient33_T_M","Patient20_T_M","Patient30_T_M","Patient13_T_M","Patient78_T_P","Patient44_T_M","Patient172_T","Patient19_T_M","Patient40_T_M","Patient42_T_M","Patient73_T_P","Patient86_T_P","Patient137_T","Patient37_T_M","Patient159_T","Patient158_T","Patient181_T","Patient76_T_P","Patient145_T","Patient167_T","Patient106_T_P","Patient149_T"
"BACE2",7.92523397021717,9.56548484170975,8.5155461002935,7.10926652204515,9.41091980681997,6.92268548445096,8.36300019386219,8.18864323935358,7.56720316853177,4.82430962034425,7.69620947767177,6.86171969147699,7.20858553805572,8.31519938759825,7.80161783403465,8.40049950502087,3.25111310917129,7.21646456585879,7.31071274446684,7.99373662361112,6.77321834667697,7.5842184192407,7.34900250572772,6.82872042735886,7.52419691575446,8.22318600733438,7.74631948536958,7.35509557360725,6.76952051497822,7.27352521422628,7.19948586199689,6.17354722544652,8.08762725668371,7.29701712319354,6.72111286347689,9.01800817769074,7.70273372055334,8.37669410500807,7.14119774525103,7.26135215972307,7.91385280656546,7.87517185071463,5.05879269686594,7.51657465031889,7.19781625775768,6.81980866572742,7.51168150540827,7.16572104047223,5.65108040124233,8.46581533495181,7.28707514470758,9.67565893923552,6.90654190217148,6.70889075083436,7.28411616755116,7.42878726447081,5.99256451787637,7.15351149888122,6.65536614099236,6.76461951165013,5.04356323754295,6.72943041080457,4.85753319269367,8.19136031021821,6.68104158733566,6.79429888633402,7.76335181506147,6.59963022475692,7.62856219048445,6.75956865828138,8.3952384972806,7.82839674893078,7.09223915741539,4.80276190933777,7.36685547566414,7.72554349483376,5.18312917094039,6.66164985251292,7.64003520590982,7.50621632490121,7.70162529265673,7.33316429722887,5.73066712505909,8.96208914264338,3.71270582163856,8.8856994234314,6.9321674981328,6.42056661412682,8.30647643312119,6.65936803190357,5.06440865662593,5.7463396420142,5.75411251337589,2.38708677001591,7.01011964578961,6.88631845862524,6.71109563235686,7.60948165382507,7.95070752150423,6.81968095517365,7.24375475367223,6.01147327546012,6.00159960269532,5.79210049842089,6.44130087361564,5.08112654829565,7.21840339876277,9.13558360586224,7.14119774525103,8.19618899065281,7.26163423727571,6.36686421601268
"ANXA2",9.41081383476773,9.66803577747317,10.0479568348329,9.78933964242428,9.68571418419365,8.26580723675858,7.11593838995383,8.55378670514671,10.3547463593337,8.40710202539771,9.85823126857063,10.9203759323957,8.66028475917806,8.29650788245979,10.5975972813346,11.5132198003049,7.26857474857955,8.34425595580766,8.43304706837399,10.7393933080695,5.64244165539954,9.66748591988373,9.29407159324985,9.42674906664911,9.2759871100199,10.8008602737837,10.3991721621659,8.7040108201688,9.79155526127069,9.47496527506898,9.8669713233262,7.27091199059662,9.15871318493367,8.91633033723244,9.95985852453009,9.55288231631079,9.85118840487877,10.6705420681215,9.92279399078699,9.78355651065099,10.4795185750197,10.4438045029365,9.51818299847965,9.9044404430713,9.01299040350637,9.68961541439064,10.0533706832084,9.2970561116972,7.4885712426338,11.1597962995518,9.48208390711457,9.50243602778187,8.52951254530977,8.68159333084347,9.85661382928142,9.45719822190745,6.60734511054595,8.088687551252,10.3877599458916,9.96035097568936,9.29684968999426,7.37852029326999,9.36903237094282,10.2904117319367,9.05476980804086,10.1307520143743,9.37922889092285,7.377392754043,10.9282303996888,9.65840966115636,10.7928724296175,9.68867168941319,8.10355533795854,6.96994478306804,9.90732784627533,8.06534073287202,6.26661790414624,9.58625996695275,9.99354841477223,9.93796372579479,9.55094105523487,7.13001448396653,11.4436278881417,9.01396744960028,7.19712821165494,8.94682149353335,7.90394810578221,9.12977499510847,10.4312896991167,8.30433306680622,10.1212369184836,12.4397740163715,7.78706019740994,8.34749292645417,11.460266971779,7.9625548066472,10.5188409789973,9.13044443408607,8.84225918986712,8.82982102524603,9.12285646025859,9.36319517441169,9.91706023267983,9.98386434611335,9.19177729799516,7.26726423723059,10.2150123707682,9.46522150437495,10.883430661973,8.94401213661426,9.38277747361706,11.2699103617419
"RPS17L",11.7045741669708,11.3930691672732,10.8009168822171,12.8536723280963,10.7690700198157,12.4184801299756,11.2246474854785,13.2890204550331,11.267940118303,11.725860847928,12.4053172675832,12.3708946976029,11.6213334970929,11.6129104140668,11.2575416512442,11.444704850468,12.0990226084402,11.5540088753067,11.075379534575,10.4038013475096,12.036259828181,11.9851556399816,12.7304682266098,11.1079238622424,12.3745235865226,11.7187773001308,11.5472276106811,12.2368456551816,11.3956257067402,11.7817535319091,12.1717619526921,12.7666140019076,11.1640150202576,11.7664754897969,12.1921019838525,10.4124544689273,11.5180585483901,11.6643099419763,12.5867813942142,10.8799285668089,11.460159442706,12.0551505666056,10.6878226834152,11.2495051913983,11.4035452107582,10.8850946165758,11.8710007677921,11.8742901788213,12.0417279312366,12.4209841804835,10.891359184699,11.2565631256556,12.1436258750412,11.6751856551127,10.8206983348854,12.1008236148869,13.0567039217819,12.5647094500007,11.1766911544492,11.1632037174786,12.6017617367212,11.4930353211789,10.5611456737151,11.0030195938193,10.9782464057491,10.7788746635431,11.4453258093829,12.2922327559083,11.5207419279994,11.255117702479,11.2675949025982,11.2266235237035,12.716697517157,10.9527783695379,12.7552362365468,10.2624366813,12.7439152562805,12.8346628303481,10.7009780273272,12.2101115060253,10.5583642671993,11.0726223538568,11.0821497068035,11.443368883067,12.3557064952602,11.9272153642671,12.6458049908931,12.0165196501785,12.1672396796897,10.3925224340694,11.5402690069321,11.5732358092969,11.5192435858761,11.8815311803748,11.6534904570136,9.87007337674627,12.2985440541561,11.8437762250673,12.0314396539472,12.6823364891994,11.9662714726429,11.2134815559783,11.4637649726709,11.7194405893193,12.0312776697861,11.7105529068363,11.3230102737431,12.2336109894087,12.4452686405873,11.8191256819435,11.7517202010656,11.5836286123855
"RPL35A",11.1528431764018,11.1659062876993,9.9313151867422,11.9025450771656,10.1091136982623,10.4950565280178,10.1382218746353,10.5530638155908,10.5678524789691,10.7735192037645,11.4731633688461,12.0378526878065,10.900927925043,10.1266928589723,10.8562551031261,10.7945872574381,10.4455953258571,10.9743651128349,11.0255278746591,9.88678027492006,11.413882282083,12.0547030038794,11.373974942499,9.60112263695319,10.8891700591322,10.0414278091222,10.5732220788877,11.1052347881296,11.9365242118753,11.4181061242878,11.5120989578252,11.5602616531316,10.1630470646296,11.347666209889,11.593573665858,9.46536437254649,10.1240062536045,10.3910298012029,11.5870559884107,10.1622289220068,9.65198626914538,11.9213429726245,10.2081502088377,10.9826521059643,10.4210349537835,10.1253889302515,11.1482801843316,11.0289151155255,11.468268161401,11.3038897451485,10.2780556253891,10.628747171306,11.2071247761024,10.5412428139491,10.2361469711542,11.204082623693,12.2686300096155,10.7801140317072,10.4713307552321,10.6806417050003,10.4138299344946,10.9737124316647,9.46607850126055,10.4587049649411,10.5867469196874,9.5604684984931,9.63662643297346,11.6280084731352,10.4348794265068,10.2708337542566,10.4031409440332,9.76621582139963,11.8963100745117,10.1789897008894,11.9822560007999,9.91868587026693,11.3554122169429,11.2801507651406,10.6718515090655,11.4920439402378,10.3691730901239,9.47104720058527,9.64683048362046,10.3463264587517,11.4434414091751,10.9172833069888,11.545645544642,11.0580059331,10.5269305160323,9.56464681958664,10.5011514930935,11.7577112670317,10.6292664488217,11.2955227255956,10.6915350372916,9.81768880400188,11.6034830882699,11.7709037716048,10.7327448969784,10.7704334727331,10.902941076592,10.2315104108725,10.9542770234262,10.9666647812403,10.6244125746448,10.9510668369918,10.9474988709087,11.0994733996279,10.7577575122448,10.4904106823341,10.8569942461132,10.9056133956002
"RUVBL2",5.67273647793745,7.55613048357554,5.78138594410512,7.16943400083675,6.59426487921992,6.05595481332406,6.5418090726565,4.52863382596728,7.02104658737621,5.80738068423903,6.48011968175585,5.45223300231998,4.42566070941086,6.53139705713515,7.25881097682475,6.44312589403586,6.18012796507242,5.69462950972053,4.55832886769004,6.66150734440888,3.87784238913076,6.52404799967673,5.56166217621044,6.05768853547276,7.24565728003032,6.57940645678201,6.63330042022739,5.74902467571414,6.51949472813215,5.58859471828353,5.70517618171697,6.06395587054122,6.68033842361476,7.13945926254223,6.17634272127247,6.56804731016165,6.22266934068101,5.3366761474033,7.59507841574863,6.74242397124879,6.66974963319339,6.34998443345149,6.60022514442221,6.13424147912241,6.4734784717397,7.03321374051604,5.76051371464509,6.52153762714371,4.36394199090941,6.60630896812496,6.43046927846759,6.65665367408538,5.99866940209243,7.52803208272135,6.20517743780006,6.90160305855616,4.92176954421325,4.91461235741715,7.34208355977476,5.81355034154203,6.52889945091802,5.38822398505047,5.93052446521342,7.39507137063661,6.24395463686866,3.88078346457353,7.52748482552452,5.10689266163038,5.47219530363577,6.0864228774389,5.86643821000032,5.25591610909057,5.89411442960453,2.39259219566615,5.79574097737582,6.60126566388768,5.34059787310438,6.07961278066616,6.5651554047162,5.87948522878548,6.89749456926127,5.65165448256181,7.1214402701229,5.0798474120484,8.71222088963874,6.32608787402287,5.20010410730915,5.71372330495952,6.02925409292174,6.69196679689295,4.42230028899448,7.13894754515788,4.3806601930471,6.77163472210082,7.16873228139726,4.38135259805217,5.79833570666086,7.42013708142984,5.88144438108314,6.37922239160855,6.13403607234479,5.45091429832205,5.90330344703507,5.17356721249363,6.38216574952831,7.69426036923373,5.53265982363205,8.617801698373,5.53016440446173,6.82833962166907,6.72629991541229,6.49539137171215
"BOLA2",5.84927372761313,6.5798589676197,6.11042588797535,6.76488485683639,6.37105348236285,5.54228900855579,5.42562714392243,5.69685627799019,5.82911382100317,6.47947310297688,6.343958499777,5.53825878513127,5.61208705619551,7.29048891377627,6.80323995449172,6.01169689363914,5.15667975573886,6.01393117114645,5.55554010281584,7.1726375217531,4.73395082050241,6.5082860240476,5.38062556407212,5.98324445636452,6.76938827410395,6.52090935088599,5.71427299730996,5.00589397680439,5.17636266962864,5.3352474180737,5.54507258258058,5.79833570666086,6.11771581865842,6.19241118459234,5.48417036263431,6.13136311950487,5.84149515960638,6.58947887413523,6.38958401937767,6.10246917464529,5.88657453344415,4.9882756758744,4.30968552377361,5.82530227418747,6.19300288956368,5.69629990805564,5.44496516828289,6.36773798356742,5.02949705825955,5.93170669210607,5.45913649173993,6.89482988674474,4.94911466937151,6.41178212988093,5.74122426962312,6.5719952840248,5.71482248029765,4.65139617423713,6.13834348510135,4.5928157976415,5.30235561143441,3.76987750480361,6.25230589643043,7.27929484815437,6.6244080050429,3.38280556778669,5.60113192484696,5.95491747763053,5.87285337869412,5.3466378306274,6.20517743780006,6.08663517584426,5.23576534741495,4.04185624261981,4.1235834327765,6.38923982807667,5.22577620706745,5.83316840213606,6.66989132949279,5.54692531934456,4.67304754681734,4.073905901475,6.67173211606563,6.64919868416587,6.11833895923518,5.7387948533083,6.11084344924103,5.19538697264956,6.4082193316242,6.27986126090461,5.50306245774998,6.13731907651416,4.6427593246821,5.43466158436187,6.18072472832758,7.43896646216037,4.96120657184079,4.49575911045507,5.98187548056232,5.87186828448478,6.27614302057402,5.70018999931157,6.42644927366276,5.41484587861864,5.80531825463758,6.44743042334931,5.44496516828289,6.16110164277133,5.91530577113838,5.70545268720709,5.94862420700373,5.95445224970664
"UPP1",5.58979344296635,5.37333500185902,5.61885531116215,4.42297299955449,6.00811483679448,0.19029879162659,3.71380577216523,2.3953370500727,4.56687602593517,2.52130205560918,5.2215291223084,3.77726189156459,4.38619015062377,5.42461981596579,5.52953987466219,6.51097773821523,1.13158948432814,3.60062657655568,5.33238570769919,6.78987267921931,2.35642555908681,5.38408435367657,3.36190869257825,5.12271412738719,2.52631925781714,5.25704834509351,2.14763232682386,4.94115327291127,5.15950809509939,3.70940092929329,3.63934794472206,1.08474462086846,5.86148398030431,7.76434748217622,4.25934782162631,3.08253228949639,4.40810042001969,4.30166080372604,4.48162185827136,3.90794818423672,4.29653082509808,5.68147737679168,1.66493787744175,4.15064090711738,4.55034662246675,3.03403959435364,4.83192789672936,4.08754770316859,-9.96578428466209,5.71482248029765,4.77668305598519,6.19477654978325,3.07227733547151,6.46059514191433,4.04098007652895,5.86964936010041,2.28125313412649,2.03245353722596,5.96926563210453,2.51374338459426,3.37309134746948,0.357270475679565,4.20171226637828,6.46092272562639,6.46811081240118,-0.394031641158541,1.62807365419613,5.41281539102176,4.06531380270103,4.58442138861596,5.78086124186047,5.13056026699677,3.89636873575149,1.54151483946068,5.45025449403401,5.6971343825174,1.00791308164327,5.59547382285467,5.78871180833409,5.32304575050842,4.59937730959274,4.16116212256343,4.23196993954061,4.46995107837239,0.732052073300281,5.83645437936635,2.21132375704161,3.3506386808415,3.02343279465228,2.99837605443825,3.73454705387929,5.74499524889386,4.95004842238355,3.68043688716979,7.0516004958539,3.53990323581025,3.24656010189706,5.06570154867168,4.67474310649017,4.50531932639576,4.09685217107255,2.81372989448141,5.25968677860301,2.58279683350304,3.73995608481389,3.34922371893827,4.34773651384579,6.89070203585956,3.10952772179835,6.30471180776722,3.83299125236982,4.90163925790899
"TSPYL2",5.3089214518831,4.66794887844284,6.14284226139348,4.49767622852716,6.22054278313764,3.02874594222712,4.98052805310533,4.38342782142623,6.17074630229796,6.96902382323537,3.17967027934743,4.83698448962067,5.08792952004019,6.32500856445702,4.68767661450825,5.33631909769577,6.32230675263894,6.34573344745587,5.1131587201295,6.03234332959446,3.03227720097433,5.92744613368875,4.31983466897724,6.47055313355116,7.52982875329892,4.37093146749841,4.86942727984258,6.42611376708787,4.25179482264146,6.36983286910034,4.92224542990199,5.65280196033473,6.09362355464839,7.5193295984205,5.18550979089295,3.33927993667513,5.8984744186075,4.96997930762781,5.90233893359245,7.14395456624788,7.31271054746245,6.2905902806659,6.57865195650285,6.55368304602365,6.6772404252452,6.88008550185145,5.01930160442879,5.25402707220924,4.4316898115027,6.37053048884333,4.82023003036234,6.55030044267936,6.22594968552515,6.56241034720404,6.79507857400176,4.74044190433723,3.26017624257407,5.68764862356812,6.78660942972149,8.09434692842253,6.83517879243436,4.31404390292303,6.69461558160556,5.20754150325118,4.33421070383967,7.48889253588351,4.38894720089362,4.68150548772064,4.88024471605846,6.91613026050597,7.07992205948654,6.11730024202814,4.68655655308723,1.43349363984688,6.64199391174423,5.09512270003298,4.68711669249514,4.90115652517315,4.96721472875963,5.34557379155796,5.7387948533083,5.82148063072554,6.48399308084302,6.30744674092373,5.92626040885304,5.75411251337589,3.98832112725638,6.77585386414959,6.57275327273615,7.14354648058254,6.22440692290642,6.46125023497295,4.38135259805217,7.3280555349274,6.44378896584536,5.47089472881114,5.62061573322382,4.7268856984449,4.44101861892424,5.91578379338921,5.67922672593311,6.88326645234026,5.41653577133034,5.40091358250627,5.86866207495751,6.63692907681682,5.96742225603684,4.66453972784881,6.21005761131967,4.81613887157268,5.90811636551483,5.23882506604733
"CMSS1",5.50972750741206,6.06740209135464,6.14325054627711,6.05465315307346,5.82224576971789,4.95842511464898,5.10521710609709,5.98688872041595,5.95538255558008,4.77615664021605,6.11937692912059,5.01529238324551,5.0422503438278,5.45157380099217,5.95468488242143,5.65595282634709,5.69351483539501,5.86594355190942,5.465027589224,6.15968972737101,4.62999767542936,7.38638848944721,4.90356857522489,5.35229948971812,6.77044586185115,4.31766585461676,5.32987704617523,6.3510452256765,5.89435699720227,6.06654130760519,5.62149513936342,5.43031873026703,5.85377114396653,6.77572220255929,5.57140377624388,7.41363639055385,5.99934613065613,7.14446451105612,6.26004448014764,5.53172454718761,6.12455560625207,6.73634780809756,4.55465024164981,5.95375412640721,5.85750831070474,5.84375777732313,5.69267826410154,6.14039012266194,4.2001433520364,5.84501325554293,5.52171035515869,5.96603817664744,5.0760031844754,1.7995018140616,5.31183003892385,4.7939478893635,5.1313836995929,4.46929992515638,5.77902327974274,5.88266750161294,5.26419861165422,4.27359048420801,4.65598143904288,5.0807002955475,6.82605267429089,6.40157927239101,4.2457238230314,5.1843199719552,4.81152240764353,4.8644833216069,5.14122840555475,6.48157342537028,4.8293929385271,1.70088355602827,6.06006900663501,5.66023840174442,6.3312931842614,6.43564526095028,7.29417041073327,6.36721378654077,6.00519785254649,3.98468048425218,7.06975586289141,7.07768095449408,6.84851027437839,5.68820833921243,6.20537296202459,5.88315645962236,6.3048942980327,5.75891607504266,4.78873790558255,7.22767369818975,3.68043688716979,6.3215854141202,6.89942943352177,6.01348459237428,5.48545902982514,6.76475219034366,5.358290756804,5.23346629238927,5.81098285667496,4.78612584113622,5.42125696732798,7.15877124081821,5.40840617291707,7.1072798569651,5.74149395241158,5.84124353845308,5.39681025427007,5.20088879909151,5.92269737595445,6.33862051669797
"TOP1MT",4.33992124532511,4.19700039552755,5.47965094103048,5.24416400861376,5.1428626783821,6.99594800630456,5.29686115864151,2.84819726695259,4.59699475665309,4.07989006820029,3.92229300983837,6.52921188825957,2.98932069555446,6.10770878991444,4.7010499600394,4.28769391293474,5.21610559599084,3.67479959084078,4.75974174307526,4.04622910920995,2.25429168632222,4.67078369630238,4.24724396967738,5.14856809825617,6.70184011708748,4.37302172437071,5.51383811281682,5.28062231798725,4.86101244239421,4.78821587089713,4.8565375782579,4.68991413198346,4.58020579650052,4.58261621440535,3.93743855977148,4.16035551679442,4.41690728223451,3.52494126566186,4.98691146814409,4.64679628977473,5.21494075441538,5.6593823044959,2.18935017019566,5.53608399247071,4.57234400829481,5.59934755195239,6.09066292116885,5.15506106881033,2.96180851473748,4.60531653431967,4.63813177557718,5.60558322540251,5.73446576383612,4.43369392606958,4.54231996668034,5.92150774015836,3.87489530576721,5.7290360702142,5.04662201785226,4.84403407628805,3.81567788936053,4.82380030203039,4.07047520004052,4.57113069083472,5.63868207432565,6.13854827955998,6.61000606474233,4.61653414107945,3.38832732379874,4.61417977714315,4.56870099038945,4.1433117790451,4.5223696719685,1.31092173523034,5.3466378306274,5.62002916451785,4.77615664021605,4.93267539577202,4.25633136547354,4.44300982513041,5.87137548502621,5.0448749375735,4.98098494918239,4.01533699141276,4.66453972784881,5.22114240300064,3.51361707062133,4.58442138861596,4.55955299490352,4.34986062353587,2.93376146033326,4.1086080888492,4.80121040175971,4.80276190933777,4.45949719419427,5.26607438558303,4.79758371548362,6.51886556139226,3.59824608753958,5.09975807189362,5.62821950324556,3.79399989430343,3.87489530576721,2.55606149049984,5.24682608899957,5.45585323541086,4.57960256223813,4.58982339832573,4.96767585995351,3.32207235717846,5.88681837197377,3.71490488469811
"CCR10",-0.940644722383578,1.4494293141032,1.40653667020518,-2.5479317697762,-0.619270551496452,0.215367972203472,2.61612240464668,0.799916202989011,0.29983076182237,0.288063200325314,0.880489626687823,-9.96578428466209,-1.14880066140671,2.53381249682767,-2.93236128312465,-1.59509687785487,0.546956178141402,1.86036693013812,-1.55215635563791,-1.14880066140671,-3.62593428177746,-1.46992925777491,0.993493221058415,-0.0877333719335483,1.59502618406585,-2.5479317697762,2.86611670153434,-0.11872693857075,-0.150400988848546,1.52656966049778,-1.73216460790238,-0.554273296650015,0.651683180632104,2.31353610328052,-0.471928835421263,-9.96578428466209,-0.302226180444816,-9.96578428466209,-2.24468509595491,0.202887833470151,2.55360625668588,-4.608232280044,1.49108345371826,1.56608449051547,3.00557963969984,1.86433474078243,-0.215914857265243,1.64662350847658,-9.96578428466209,-1.63935479753978,-1.63935479753978,-1.88363524330822,1.25156762060825,-0.492078535042672,2.01827808502435,-1.11716134423275,-0.302226180444816,-5.01158797427526,2.32509853776749,0.941857519003436,1.68750866072073,-3.30757280191029,0.864730922314753,1.08474462086846,-1.46992925777491,2.15412950079018,1.22094900446678,-2.31473259348316,-0.166502663140165,0.29983076182237,0.240008964735067,0.412510571249812,-0.597277823154393,-9.96578428466209,1.79535136516655,2.82802220679368,-1.73216460790238,-9.96578428466209,-0.808437349299245,-1.28278970098041,-1.83135796444116,1.39011735366633,0.138814468902286,-9.96578428466209,-0.182786075741672,0.864730922314753,0.138814468902286,-2.63486740654747,-9.96578428466209,1.02219023963407,-1.88363524330822,-0.554273296650015,-1.73216460790238,0.723340120251176,0.151858816727003,0.215367972203472,-0.0130430374755992,1.14469902515414,-0.199255376063222,-0.302226180444816,1.93395025769543,0.595503660502746,-2.38835545662634,-0.554273296650015,0.723340120251176,0.687956494044482,-0.215914857265243,-0.7345631039509,1.68750866072073,0.757876659747897,-1.39213709716876,0.16478627814335
"PROS1",4.72579567909578,4.01176397233453,5.7246775539077,5.28728758759697,5.61562228095169,1.57094860517332,3.89345929330089,3.31484151284709,4.60650145085039,2.36485254006121,5.68091504315594,4.40401751071222,2.75936891925091,3.17648235397362,5.58439132088066,5.37854630300616,3.17328736863307,6.5724501250394,4.47060193782622,4.43502845744535,-1.55215635563791,5.05010984413388,2.58038671760527,4.24191643393022,2.7614980445501,3.31773820098194,5.49348722487798,4.50468394585133,4.19069386653689,4.35056796569599,5.30600698905332,4.021568560577,3.75819655960676,6.00833897609843,3.73129187415693,5.5909911724645,3.97462108405867,5.70434634713571,4.9786990204482,3.65202751295585,4.09347566718296,5.09849535588272,3.92419492170947,6.58000977303042,4.12936545430626,3.316290583922,6.01326125113895,4.96166962712813,4.29946447471022,5.60617569580812,5.24986246388776,6.63315508395493,3.69499159352053,4.13758549273044,5.69016563567634,6.55383661243864,1.83228243570098,3.94775965312091,4.54664756046619,5.7634381334126,1.49620666592348,1.22712493444993,2.53381249682767,4.05753691793276,0.903809558578692,5.29392220513423,2.29307614674767,6.0307995381291,4.84453630251358,4.0180109604982,5.29134570039641,6.92149583884513,2.64408700251674,1.3050950106667,5.03258577527193,4.42364539658424,4.81152240764353,5.12229998826364,5.88291200133234,6.28542071483395,5.06181939140239,0.465713319595966,4.31113978027586,4.94537360204972,3.08253228949639,4.37441354835679,3.079122064434,3.70719345423804,4.98098494918239,4.33277952963283,4.74958789845832,3.29733817360183,3.75071368473541,4.20092802247938,3.65202751295585,1.25156762060825,5.09723153371387,3.95707881892,5.73365261138482,3.69387719902599,2.95251994903784,2.78052008303922,3.88469559507297,4.05145911327323,2.97654693984849,3.316290583922,5.49540736230242,4.29432666642801,5.54445447454392,5.32664520109413,2.41710988423004,4.40537976475885
"RPS17",11.7045741669708,11.3930691672732,10.8009168822171,12.8536723280963,10.7690700198157,12.4184801299756,11.2246474854785,13.2890204550331,11.267940118303,11.725860847928,12.4053172675832,12.3708946976029,11.6213334970929,11.6129104140668,11.2575416512442,11.444704850468,12.0990226084402,11.5540088753067,11.075379534575,10.4038013475096,12.036259828181,11.9851556399816,12.7304682266098,11.1079238622424,12.3745235865226,11.7187773001308,11.5472276106811,12.2368456551816,11.3956257067402,11.7817535319091,12.1717619526921,12.7666140019076,11.1640150202576,11.7664754897969,12.1921019838525,10.4124544689273,11.5180585483901,11.6643099419763,12.5867813942142,10.8799285668089,11.460159442706,12.0551505666056,10.6878226834152,11.2495051913983,11.4035452107582,10.8850946165758,11.8710007677921,11.8742901788213,12.0417279312366,12.4209841804835,10.891359184699,11.2565631256556,12.1436258750412,11.6751856551127,10.8206983348854,12.1008236148869,13.0567039217819,12.5647094500007,11.1766911544492,11.1632037174786,12.6017617367212,11.4930353211789,10.5611456737151,11.0030195938193,10.9782464057491,10.7788746635431,11.4453258093829,12.2922327559083,11.5207419279994,11.255117702479,11.2675949025982,11.2266235237035,12.716697517157,10.9527783695379,12.7552362365468,10.2624366813,12.7439152562805,12.8346628303481,10.7009780273272,12.2101115060253,10.5583642671993,11.0726223538568,11.0821497068035,11.443368883067,12.3557064952602,11.9272153642671,12.6458049908931,12.0165196501785,12.1672396796897,10.3925224340694,11.5402690069321,11.5732358092969,11.5192435858761,11.8815311803748,11.6534904570136,9.87007337674627,12.2985440541561,11.8437762250673,12.0314396539472,12.6823364891994,11.9662714726429,11.2134815559783,11.4637649726709,11.7194405893193,12.0312776697861,11.7105529068363,11.3230102737431,12.2336109894087,12.4452686405873,11.8191256819435,11.7517202010656,11.5836286123855
"TMED9",6.46435787123077,7.67278597065501,6.4416328672752,5.39715264439909,7.4996147185295,5.75678313304761,6.11167820938113,3.83501452602153,6.5719952840248,5.92103161103376,5.57140377624388,5.99097754410295,4.54046130236645,6.87824714270389,6.6235303732119,6.135268074561,4.83192789672936,5.7758670296478,5.03522799396638,6.51492704055466,3.57058436489176,6.15200083923229,5.06742360436943,6.02527247239784,6.95164607210205,5.8011845291587,7.02315553138573,5.67358468968192,4.97365719124459,6.00564700341666,6.03520599546008,5.09807420482855,6.43531188639717,5.30928534610914,6.08960407791838,5.41383099204049,6.34768337101344,4.74152091791798,5.98552319993329,6.28375512696257,6.28505075033835,7.14375053784427,5.16273370789251,6.66989132949279,5.42629830535944,5.37646404091287,6.16452483837219,5.89605382939032,3.84307936452527,6.2931681336539,6.29812673700064,6.55106991288347,5.26944464495928,6.17134695806364,6.18766878794532,6.35175198741597,3.87391160530575,5.10270011838491,6.6990657293691,6.02239000816604,5.27802192968249,4.39650203366267,6.43147253185989,6.29022163964976,6.10729032026179,4.15145296108506,6.14753057595519,5.02374326626323,5.80454408277293,5.80583413851459,7.16552006742848,5.23499940274941,5.14245428370098,3.25262759077256,5.53639487792656,5.98483995470809,4.90405050168611,5.82886003093093,6.42292255714172,5.75758335588414,5.91673936298973,5.89944151826724,6.93970849280291,6.36738854004658,5.52735188887012,6.32140502312255,3.47780682759151,5.45519568655561,4.76080642342387,5.79937229310835,5.34024179277852,7.00260126717479,3.78879009866328,6.36633970135245,6.46648029828577,6.2036122893129,5.88852408870224,6.18865807362845,4.65483648835314,5.72631354097521,6.77295452993489,5.95421957947408,6.90027512133374,5.76874011854572,5.70904244435751,6.24718699307547,6.21511554061993,6.63750881584307,4.95563828456078,6.2114211068558,6.34980755889068,6.66150734440888
